,QueryId,EntityId,Score
2428,902,70804739,-8.880861282348633
2429,902,54321319,-8.922341346740723
2430,902,25306569,-8.992361068725586
2431,902,6228904,-8.996843338012695
2432,902,2247831,-9.030130386352539
2433,902,28145987,-9.161499977111816
2434,902,24399610,-9.197488784790039
2435,902,2175063,-9.252152442932129
2436,902,1550562,-9.339115142822266
2437,902,4498832,-9.340965270996094
2438,902,12683802,-9.341526985168457
2439,902,637256,-9.3469820022583
2440,902,15592551,-9.367415428161621
2441,902,30275,-9.388809204101562
2442,902,3101492,-9.395596504211426
2443,902,32730892,-9.416304588317871
2444,902,40141006,-9.435312271118164
2445,902,7731090,-9.446306228637695
2446,902,2953325,-9.457136154174805
2447,902,37665729,-9.463473320007324
2448,902,3461478,-9.473361015319824
2449,902,3785094,-9.528018951416016
2450,902,5159254,-9.53247356414795
2451,902,11407333,-9.535920143127441
2452,902,29108355,-9.556949615478516
2453,902,25187159,-9.561761856079102
2454,902,1040518,-9.572612762451172
2455,902,37474781,-9.574356079101562
2456,902,37474903,-9.611551284790039
2457,902,37283091,-9.615179061889648
2458,902,21380202,-9.628750801086426
2459,902,67515087,-9.637784957885742
2460,902,43438798,-9.647745132446289
2461,902,40057892,-9.649490356445312
2462,902,24929382,-9.682239532470703
2463,902,11861651,-9.70123291015625
2464,902,16672762,-9.732780456542969
2465,902,21407645,-9.743952751159668
2466,902,5386187,-9.772294998168945
2467,902,37234904,-9.772857666015625
2468,902,25519452,-9.781188011169434
2469,902,30809,-9.781620025634766
2470,902,12106162,-9.80732536315918
2471,902,1411281,-9.844789505004883
2472,902,10134094,-9.878795623779297
2473,902,37337685,-9.87884521484375
2474,902,16821802,-9.88144302368164
2475,902,16102322,-9.88451099395752
2476,902,697868,-9.885151863098145
2477,902,2029406,-9.898837089538574
2478,902,3979809,-9.910696029663086
2479,902,24077220,-9.918550491333008
2480,902,8931001,-9.9382963180542
2481,902,37584407,-9.942044258117676
2482,902,27375956,-9.9717435836792
2483,902,71657299,-9.973322868347168
2484,902,2964792,-9.983522415161133
2485,902,5832380,-9.995901107788086
2486,902,31422084,-9.996088027954102
2487,902,39365540,-9.997389793395996
2488,902,28250117,-10.017062187194824
2489,902,41649549,-10.0365629196167
2490,902,7818947,-10.039525032043457
2491,902,63310,-10.044052124023438
2492,902,24073089,-10.053208351135254
2493,902,32634697,-10.055426597595215
2494,902,28133739,-10.062026023864746
2495,902,57093603,-10.06493091583252
2496,902,4841603,-10.094449043273926
2497,902,9281317,-10.097760200500488
2498,902,19698524,-10.113500595092773
2499,902,19030013,-10.115104675292969
2500,153,6150679,-4.802052021026611
2501,153,12377143,-6.048252582550049
2502,153,9782726,-6.217994689941406
2503,153,1767747,-6.652764320373535
2504,153,7548058,-7.224495887756348
2505,153,40200216,-7.260194778442383
2506,153,17016349,-7.420658111572266
2507,153,24442535,-7.597097873687744
2508,153,65355241,-7.88900089263916
2509,153,4600218,-8.043161392211914
2510,153,44581116,-8.102604866027832
2511,153,36208116,-8.260519981384277
2512,153,2477108,-8.303624153137207
2513,153,7153837,-8.327465057373047
2514,153,8410394,-8.350107192993164
2515,153,5442467,-8.379372596740723
2516,153,57016764,-8.428360939025879
2517,153,48556989,-8.437874794006348
2518,153,12139569,-8.531620979309082
2519,153,31243901,-8.554399490356445
2520,153,1191435,-8.58156681060791
2521,153,7153927,-8.628765106201172
2522,153,24994203,-8.672991752624512
2523,153,5787604,-8.740804672241211
2524,153,57104338,-8.784751892089844
2525,153,17842609,-8.785701751708984
2526,153,39513809,-8.786087989807129
2527,153,3242270,-8.809103965759277
2528,153,1085443,-8.810931205749512
2529,153,31207174,-8.82432746887207
2530,153,54146511,-8.86083984375
2531,153,11957333,-8.896347999572754
2532,153,50185885,-8.917335510253906
2533,153,49070472,-9.060908317565918
2534,153,2226221,-9.070328712463379
2535,153,4423277,-9.102335929870605
2536,153,4744487,-9.108970642089844
2537,153,485540,-9.115471839904785
2538,153,4246394,-9.129323959350586
2539,153,1095555,-9.148155212402344
2540,153,6407830,-9.221163749694824
2541,153,7845053,-9.25008487701416
2542,153,983044,-9.283500671386719
2543,153,41411192,-9.288146018981934
2544,153,7153645,-9.376349449157715
2545,153,48682052,-9.400673866271973
2546,153,65912084,-9.417595863342285
2547,153,2939386,-9.447061538696289
2548,153,11038654,-9.449336051940918
2549,153,10193,-9.465867042541504
2550,153,12038438,-9.509519577026367
2551,153,37471880,-9.556318283081055
2552,153,534408,-9.567962646484375
2553,153,10059020,-9.603293418884277
2554,153,30503750,-9.616388320922852
2555,153,5137533,-9.625587463378906
2556,153,3504129,-9.67216968536377
2557,153,4446736,-9.674921989440918
2558,153,30859078,-9.71029281616211
2559,153,1623267,-9.723505973815918
2560,153,3423160,-9.737537384033203
2561,153,1699805,-9.741494178771973
2562,153,1226871,-9.741647720336914
2563,153,16183064,-9.756146430969238
2564,153,4610810,-9.784737586975098
2565,153,1249019,-9.791736602783203
2566,153,29329648,-9.79179573059082
2567,153,7280584,-9.797971725463867
2568,153,21539399,-9.824392318725586
2569,153,2337637,-9.848819732666016
2570,153,26252728,-9.851705551147461
2571,153,44258063,-9.864839553833008
2572,153,35569277,-9.873128890991211
2573,153,47543347,-9.90566635131836
2574,153,7798828,-9.911243438720703
2575,153,65637924,-9.916133880615234
2576,153,1386250,-9.94088363647461
2577,153,535971,-9.94233512878418
2578,153,665946,-9.946793556213379
2579,153,183061,-9.95121955871582
2580,153,8911779,-9.981176376342773
2581,153,8459375,-9.987076759338379
2582,153,3223514,-10.019028663635254
2583,153,9203790,-10.030418395996094
2584,153,29443815,-10.043463706970215
2585,153,26166420,-10.049031257629395
2586,153,5683191,-10.064363479614258
2587,153,3019993,-10.079644203186035
2588,153,55224250,-10.084346771240234
2589,153,55216978,-10.096059799194336
2590,153,2886766,-10.098597526550293
2591,153,570227,-10.108245849609375
2592,153,6613755,-10.127822875976562
2593,153,893460,-10.1387300491333
2594,153,43296375,-10.14174747467041
2595,153,1964896,-10.147391319274902
2596,153,939519,-10.152508735656738
2597,153,48801475,-10.165913581848145
2598,153,21652419,-10.170276641845703
2599,153,27610095,-10.174617767333984
2600,837,64775882,-0.013988309539854527
2601,837,262465,-3.4816341400146484
2602,837,25411834,-3.9198336601257324
2603,837,47128933,-4.782370567321777
2604,837,37356312,-4.9649553298950195
2605,837,7533751,-5.413723945617676
2606,837,67608841,-5.811269760131836
2607,837,39934605,-6.093784332275391
2608,837,24399610,-6.280874729156494
2609,837,37142669,-6.37003231048584
2610,837,5806720,-6.377448558807373
2611,837,37604001,-6.397928714752197
2612,837,35660011,-6.433407783508301
2613,837,12607294,-6.44722843170166
2614,837,31316917,-6.511341094970703
2615,837,15447894,-6.671648025512695
2616,837,35164385,-6.822421550750732
2617,837,20022496,-6.986083507537842
2618,837,2706105,-7.014664173126221
2619,837,12622802,-7.03047513961792
2620,837,20920746,-7.144015789031982
2621,837,637256,-7.149632930755615
2622,837,37152286,-7.1580328941345215
2623,837,58383930,-7.1691741943359375
2624,837,2450545,-7.187495231628418
2625,837,42746245,-7.198195457458496
2626,837,12683802,-7.386966228485107
2627,837,3828751,-7.4548187255859375
2628,837,26527042,-7.527982711791992
2629,837,39807529,-7.541070938110352
2630,837,31826551,-7.601991653442383
2631,837,9266932,-7.635855674743652
2632,837,19134739,-7.714421272277832
2633,837,51652515,-7.813173770904541
2634,837,37316585,-7.9310407638549805
2635,837,37283091,-8.035199165344238
2636,837,64012482,-8.041876792907715
2637,837,28646059,-8.132190704345703
2638,837,37310979,-8.177159309387207
2639,837,19534959,-8.253191947937012
2640,837,24929382,-8.266739845275879
2641,837,9002807,-8.313908576965332
2642,837,40157776,-8.385541915893555
2643,837,2573688,-8.40541934967041
2644,837,17726219,-8.470035552978516
2645,837,145892,-8.527597427368164
2646,837,15592551,-8.55552864074707
2647,837,164698,-8.564151763916016
2648,837,2247831,-8.56836223602295
2649,837,3090192,-8.609950065612793
2650,837,936429,-8.625677108764648
2651,837,20939012,-8.684800148010254
2652,837,22941812,-8.712427139282227
2653,837,22342287,-8.763614654541016
2654,837,42264006,-8.767447471618652
2655,837,21835208,-8.767971992492676
2656,837,14665457,-8.770346641540527
2657,837,1269856,-8.808650016784668
2658,837,40058026,-8.81508731842041
2659,837,63310,-8.836703300476074
2660,837,5812997,-8.906377792358398
2661,837,10134094,-8.940070152282715
2662,837,37675498,-9.000225067138672
2663,837,18597762,-9.031808853149414
2664,837,42100520,-9.089866638183594
2665,837,37282875,-9.131218910217285
2666,837,39007864,-9.18404769897461
2667,837,933349,-9.19691276550293
2668,837,40141006,-9.203001022338867
2669,837,3429543,-9.214092254638672
2670,837,9541205,-9.231863021850586
2671,837,41263318,-9.232719421386719
2672,837,28133739,-9.31985855102539
2673,837,23281607,-9.336825370788574
2674,837,28257096,-9.349019050598145
2675,837,53951372,-9.358871459960938
2676,837,37379838,-9.377217292785645
2677,837,28576712,-9.381572723388672
2678,837,37649654,-9.386090278625488
2679,837,6265220,-9.388115882873535
2680,837,58965863,-9.391278266906738
2681,837,30275,-9.411413192749023
2682,837,18695330,-9.415087699890137
2683,837,36953916,-9.421170234680176
2684,837,37337707,-9.460373878479004
2685,837,25919393,-9.476204872131348
2686,837,884492,-9.506896018981934
2687,837,38474911,-9.553114891052246
2688,837,27523162,-9.568854331970215
2689,837,8167343,-9.580179214477539
2690,837,65004576,-9.580998420715332
2691,837,37481915,-9.607304573059082
2692,837,28250117,-9.609647750854492
2693,837,31908,-9.634227752685547
2694,837,17379289,-9.644124984741211
2695,837,10454813,-9.65026569366455
2696,837,37707144,-9.661684036254883
2697,837,1559551,-9.662154197692871
2698,837,14662019,-9.67860221862793
2699,837,2253390,-9.684405326843262
2700,281,36747925,-4.2897443771362305
2701,281,63728017,-6.829718112945557
2702,281,52441255,-7.173669815063477
2703,281,29029867,-7.773876190185547
2704,281,26190611,-7.961604595184326
2705,281,28925419,-8.238777160644531
2706,281,3600737,-8.510651588439941
2707,281,28121033,-8.51173210144043
2708,281,22762860,-8.608646392822266
2709,281,2161554,-8.757012367248535
2710,281,20935495,-8.90652847290039
2711,281,334865,-9.13162899017334
2712,281,40446881,-9.140481948852539
2713,281,46830856,-9.172738075256348
2714,281,27197150,-9.199577331542969
2715,281,4499062,-9.229399681091309
2716,281,5386187,-9.254705429077148
2717,281,24152307,-9.287766456604004
2718,281,26146732,-9.293766975402832
2719,281,31477188,-9.319986343383789
2720,281,39789361,-9.362127304077148
2721,281,7335449,-9.467154502868652
2722,281,35660011,-9.485170364379883
2723,281,26194933,-9.494767189025879
2724,281,38868257,-9.543633460998535
2725,281,10594693,-9.607282638549805
2726,281,16672762,-9.617206573486328
2727,281,5035,-9.635469436645508
2728,281,27889108,-9.687956809997559
2729,281,25245259,-9.711518287658691
2730,281,12620199,-9.723736763000488
2731,281,52143697,-9.791914939880371
2732,281,15047111,-9.792929649353027
2733,281,3867110,-9.801432609558105
2734,281,26085169,-9.840999603271484
2735,281,31304444,-9.865053176879883
2736,281,37917427,-9.872528076171875
2737,281,24486141,-9.872838020324707
2738,281,66603055,-9.895160675048828
2739,281,104643,-9.898984909057617
2740,281,57978054,-9.903106689453125
2741,281,8262659,-9.905437469482422
2742,281,26389782,-9.920269966125488
2743,281,46197005,-9.925945281982422
2744,281,19679859,-9.929635047912598
2745,281,19268787,-9.930935859680176
2746,281,13564723,-9.947769165039062
2747,281,26388629,-9.95352554321289
2748,281,23877952,-9.96666145324707
2749,281,26285467,-9.967638969421387
2750,281,6060134,-9.978997230529785
2751,281,24112022,-9.996793746948242
2752,281,19248783,-10.000747680664062
2753,281,31304482,-10.012761116027832
2754,281,22160402,-10.026433944702148
2755,281,2044745,-10.039382934570312
2756,281,5892358,-10.04813289642334
2757,281,3429543,-10.068655014038086
2758,281,18907055,-10.06985092163086
2759,281,250571,-10.074346542358398
2760,281,7414946,-10.087488174438477
2761,281,1192675,-10.091367721557617
2762,281,56749757,-10.09769344329834
2763,281,30654115,-10.09837818145752
2764,281,15962218,-10.104727745056152
2765,281,32751743,-10.108232498168945
2766,281,62284084,-10.113370895385742
2767,281,3859693,-10.121319770812988
2768,281,71657299,-10.122922897338867
2769,281,262465,-10.123615264892578
2770,281,5832380,-10.14295482635498
2771,281,7133888,-10.185132026672363
2772,281,41920465,-10.190104484558105
2773,281,28072745,-10.20050048828125
2774,281,19907791,-10.202311515808105
2775,281,68904858,-10.209373474121094
2776,281,6988352,-10.214494705200195
2777,281,11188887,-10.22409439086914
2778,281,58577671,-10.253008842468262
2779,281,11525423,-10.260748863220215
2780,281,32995549,-10.262909889221191
2781,281,14884669,-10.276998519897461
2782,281,10803660,-10.283039093017578
2783,281,54412746,-10.283462524414062
2784,281,21435501,-10.283634185791016
2785,281,31452762,-10.285276412963867
2786,281,68920123,-10.287800788879395
2787,281,11450070,-10.288037300109863
2788,281,47790360,-10.308782577514648
2789,281,50827387,-10.30968952178955
2790,281,48254444,-10.31168270111084
2791,281,50121142,-10.313467979431152
2792,281,29052454,-10.316012382507324
2793,281,14265334,-10.316706657409668
2794,281,67329366,-10.318554878234863
2795,281,3019938,-10.326562881469727
2796,281,9721229,-10.329063415527344
2797,281,32449685,-10.336057662963867
2798,281,27107657,-10.336214065551758
2799,281,32848985,-10.33714771270752
2800,1096,31230287,-9.264426231384277
2801,1096,12213224,-9.31371021270752
2802,1096,12210934,-9.346287727355957
2803,1096,24584762,-9.575439453125
2804,1096,12476867,-9.632048606872559
2805,1096,2001388,-9.808774948120117
2806,1096,35587321,-10.037364959716797
2807,1096,16030639,-10.071083068847656
2808,1096,47568345,-10.192831993103027
2809,1096,27084674,-10.251631736755371
2810,1096,1965288,-10.271591186523438
2811,1096,4727928,-10.297072410583496
2812,1096,71256614,-10.31372356414795
2813,1096,51651514,-10.315564155578613
2814,1096,26007286,-10.320281028747559
2815,1096,7677968,-10.385875701904297
2816,1096,277667,-10.43683910369873
2817,1096,13641649,-10.437947273254395
2818,1096,40724470,-10.440648078918457
2819,1096,4492078,-10.48684024810791
2820,1096,21286292,-10.509269714355469
2821,1096,4688446,-10.527788162231445
2822,1096,2983249,-10.549930572509766
2823,1096,486481,-10.555036544799805
2824,1096,39302823,-10.56038761138916
2825,1096,66729819,-10.595484733581543
2826,1096,2070868,-10.602758407592773
2827,1096,32084755,-10.623126029968262
2828,1096,33524046,-10.632861137390137
2829,1096,29188071,-10.634051322937012
2830,1096,42376663,-10.638958930969238
2831,1096,14683514,-10.64242935180664
2832,1096,2876631,-10.642789840698242
2833,1096,10070418,-10.650050163269043
2834,1096,4228138,-10.674148559570312
2835,1096,29557124,-10.678465843200684
2836,1096,35978509,-10.681976318359375
2837,1096,4120842,-10.691665649414062
2838,1096,22645043,-10.693974494934082
2839,1096,12046079,-10.706252098083496
2840,1096,4041456,-10.706360816955566
2841,1096,51372735,-10.708781242370605
2842,1096,3437779,-10.735950469970703
2843,1096,11294774,-10.737687110900879
2844,1096,3178603,-10.739838600158691
2845,1096,65353025,-10.742331504821777
2846,1096,18203744,-10.745892524719238
2847,1096,21620643,-10.756340026855469
2848,1096,24062002,-10.757856369018555
2849,1096,39433542,-10.758329391479492
2850,1096,37872362,-10.76301383972168
2851,1096,7830482,-10.765199661254883
2852,1096,35003456,-10.768104553222656
2853,1096,24922016,-10.776847839355469
2854,1096,50048069,-10.777698516845703
2855,1096,14302403,-10.781744003295898
2856,1096,69092691,-10.788528442382812
2857,1096,51110004,-10.790456771850586
2858,1096,60458463,-10.795071601867676
2859,1096,30695973,-10.795491218566895
2860,1096,5386187,-10.798005104064941
2861,1096,1854612,-10.800281524658203
2862,1096,21326887,-10.8034086227417
2863,1096,34755104,-10.807211875915527
2864,1096,28577481,-10.809773445129395
2865,1096,37666534,-10.809788703918457
2866,1096,28947648,-10.812910079956055
2867,1096,61087951,-10.81786823272705
2868,1096,57255349,-10.81807804107666
2869,1096,7056998,-10.826071739196777
2870,1096,13048288,-10.828469276428223
2871,1096,12839891,-10.830340385437012
2872,1096,11408166,-10.831391334533691
2873,1096,3229263,-10.831620216369629
2874,1096,2159349,-10.833612442016602
2875,1096,35898388,-10.83576488494873
2876,1096,29141868,-10.837576866149902
2877,1096,877926,-10.838120460510254
2878,1096,531579,-10.838200569152832
2879,1096,2545437,-10.839268684387207
2880,1096,28302332,-10.8392915725708
2881,1096,532618,-10.840208053588867
2882,1096,39816254,-10.841318130493164
2883,1096,40815650,-10.841346740722656
2884,1096,28173243,-10.84705924987793
2885,1096,12902178,-10.848186492919922
2886,1096,1775183,-10.849729537963867
2887,1096,48504909,-10.852057456970215
2888,1096,33610450,-10.85222339630127
2889,1096,38708150,-10.855759620666504
2890,1096,2830976,-10.856847763061523
2891,1096,10525041,-10.86446762084961
2892,1096,1428849,-10.864725112915039
2893,1096,35219794,-10.867855072021484
2894,1096,5754330,-10.868354797363281
2895,1096,10070458,-10.873313903808594
2896,1096,43748560,-10.87373161315918
2897,1096,32313498,-10.876825332641602
2898,1096,13137023,-10.878408432006836
2899,1096,3758205,-10.878728866577148
2900,270,4406314,-0.08484223484992981
2901,270,32084755,-5.146600246429443
2902,270,10887942,-7.272774696350098
2903,270,20554131,-7.370233535766602
2904,270,69427552,-7.560242652893066
2905,270,43225191,-8.009747505187988
2906,270,22701017,-8.632083892822266
2907,270,30695973,-8.667091369628906
2908,270,42189705,-8.726343154907227
2909,270,8486272,-8.737122535705566
2910,270,40670135,-8.765544891357422
2911,270,16101688,-8.8023099899292
2912,270,1789996,-8.941100120544434
2913,270,12798059,-8.974896430969238
2914,270,15505573,-9.216867446899414
2915,270,11558238,-9.21830940246582
2916,270,39302823,-9.3058500289917
2917,270,29294207,-9.387975692749023
2918,270,4451206,-9.468361854553223
2919,270,12476867,-9.530743598937988
2920,270,42237533,-9.563608169555664
2921,270,35618599,-9.614734649658203
2922,270,24713178,-9.716537475585938
2923,270,51701666,-9.828107833862305
2924,270,67755859,-9.88003921508789
2925,270,23805085,-9.973129272460938
2926,270,28199697,-10.029598236083984
2927,270,61280839,-10.0424165725708
2928,270,2295405,-10.044413566589355
2929,270,615418,-10.052313804626465
2930,270,24922016,-10.053534507751465
2931,270,1828138,-10.108851432800293
2932,270,3060410,-10.110391616821289
2933,270,28062973,-10.127724647521973
2934,270,14953996,-10.131546020507812
2935,270,1399289,-10.139628410339355
2936,270,9249020,-10.15124797821045
2937,270,29836920,-10.157788276672363
2938,270,25248084,-10.174778938293457
2939,270,50287530,-10.184239387512207
2940,270,51967866,-10.19327163696289
2941,270,10664680,-10.205021858215332
2942,270,90684,-10.207982063293457
2943,270,7299034,-10.211695671081543
2944,270,37413005,-10.229047775268555
2945,270,50581360,-10.243439674377441
2946,270,40030110,-10.28118896484375
2947,270,42952409,-10.34688663482666
2948,270,59795133,-10.372157096862793
2949,270,26834440,-10.380003929138184
2950,270,34790819,-10.384434700012207
2951,270,13921336,-10.39996337890625
2952,270,63861860,-10.405868530273438
2953,270,12210934,-10.405925750732422
2954,270,307789,-10.416091918945312
2955,270,1954311,-10.424010276794434
2956,270,6478040,-10.428435325622559
2957,270,6126268,-10.432744026184082
2958,270,39826333,-10.43515396118164
2959,270,598346,-10.450597763061523
2960,270,37216526,-10.460108757019043
2961,270,56147197,-10.462427139282227
2962,270,38895407,-10.463729858398438
2963,270,3038038,-10.46827507019043
2964,270,3146483,-10.479853630065918
2965,270,2084045,-10.48315143585205
2966,270,56674351,-10.486506462097168
2967,270,52898095,-10.495558738708496
2968,270,56786591,-10.5014066696167
2969,270,41566432,-10.51048755645752
2970,270,2619147,-10.536160469055176
2971,270,47735951,-10.53885269165039
2972,270,37721398,-10.543277740478516
2973,270,4207564,-10.56054401397705
2974,270,57255349,-10.5785493850708
2975,270,23047439,-10.606246948242188
2976,270,13141359,-10.612190246582031
2977,270,47165233,-10.6198148727417
2978,270,23374451,-10.629254341125488
2979,270,5939156,-10.634666442871094
2980,270,35587321,-10.642867088317871
2981,270,20319956,-10.644881248474121
2982,270,2804211,-10.656277656555176
2983,270,5318640,-10.6571626663208
2984,270,12225994,-10.661332130432129
2985,270,21001056,-10.66717529296875
2986,270,70367693,-10.676753044128418
2987,270,21868051,-10.68051528930664
2988,270,43898699,-10.68461799621582
2989,270,954883,-10.68593692779541
2990,270,14349368,-10.690942764282227
2991,270,32506361,-10.69538688659668
2992,270,46449305,-10.701276779174805
2993,270,860223,-10.703573226928711
2994,270,12415647,-10.704758644104004
2995,270,22157173,-10.706583976745605
2996,270,13495676,-10.73073673248291
2997,270,6421844,-10.734724998474121
2998,270,31984787,-10.735960960388184
2999,270,6472505,-10.738619804382324
3000,625,13249791,-4.600028038024902
3001,625,3092323,-6.841887950897217
3002,625,21544454,-7.008777618408203
3003,625,33137237,-7.145429611206055
3004,625,56120262,-7.482481479644775
3005,625,1785367,-7.62204122543335
3006,625,55032928,-7.7895827293396
3007,625,44963264,-7.891118049621582
3008,625,3812366,-8.491397857666016
3009,625,31917050,-8.503636360168457
3010,625,1376896,-8.644569396972656
3011,625,59458714,-8.960028648376465
3012,625,692865,-8.966752052307129
3013,625,64221186,-9.172202110290527
3014,625,26107470,-9.192343711853027
3015,625,52632841,-9.228554725646973
3016,625,21253839,-9.357651710510254
3017,625,54061364,-9.363054275512695
3018,625,5605880,-9.417008399963379
3019,625,25499245,-9.45945930480957
3020,625,617066,-9.467180252075195
3021,625,9213393,-9.474565505981445
3022,625,37429700,-9.544144630432129
3023,625,1199638,-9.566733360290527
3024,625,25011208,-9.591794967651367
3025,625,27478162,-9.661269187927246
3026,625,12043547,-9.661365509033203
3027,625,69135351,-9.764605522155762
3028,625,25447258,-9.770532608032227
3029,625,20271784,-9.78626823425293
3030,625,938935,-9.795257568359375
3031,625,5592074,-9.840665817260742
3032,625,58435272,-9.878857612609863
3033,625,1275551,-9.91761589050293
3034,625,3977180,-9.95390510559082
3035,625,24977211,-9.982244491577148
3036,625,18313371,-10.086071014404297
3037,625,36866033,-10.131410598754883
3038,625,12995529,-10.13841724395752
3039,625,8710347,-10.142885208129883
3040,625,2590780,-10.176504135131836
3041,625,33258775,-10.179113388061523
3042,625,8666799,-10.199235916137695
3043,625,1132254,-10.204605102539062
3044,625,11544091,-10.268847465515137
3045,625,21380964,-10.269128799438477
3046,625,52395886,-10.27834415435791
3047,625,34350097,-10.287467956542969
3048,625,24611507,-10.287717819213867
3049,625,33136513,-10.296401023864746
3050,625,33137176,-10.313958168029785
3051,625,2272969,-10.349298477172852
3052,625,22967108,-10.355210304260254
3053,625,477385,-10.361593246459961
3054,625,23131817,-10.36707592010498
3055,625,1883193,-10.39472770690918
3056,625,322141,-10.397171974182129
3057,625,23002264,-10.400611877441406
3058,625,3176353,-10.462884902954102
3059,625,23945126,-10.477217674255371
3060,625,3828251,-10.478034973144531
3061,625,31591944,-10.494606971740723
3062,625,8203488,-10.53314208984375
3063,625,104995,-10.543083190917969
3064,625,3152877,-10.543778419494629
3065,625,101907,-10.548094749450684
3066,625,6559110,-10.579505920410156
3067,625,43118431,-10.5952730178833
3068,625,7818006,-10.5990571975708
3069,625,12799492,-10.599935531616211
3070,625,2718285,-10.601314544677734
3071,625,1776465,-10.609981536865234
3072,625,36249764,-10.624835014343262
3073,625,5821382,-10.627564430236816
3074,625,34305171,-10.632767677307129
3075,625,3548254,-10.635855674743652
3076,625,15131446,-10.6388578414917
3077,625,104937,-10.64721393585205
3078,625,14361604,-10.650872230529785
3079,625,30885997,-10.655000686645508
3080,625,63243148,-10.665243148803711
3081,625,33136985,-10.666507720947266
3082,625,4601985,-10.672393798828125
3083,625,2255067,-10.68449878692627
3084,625,57323678,-10.689628601074219
3085,625,9548423,-10.692923545837402
3086,625,2848260,-10.695491790771484
3087,625,44288425,-10.703676223754883
3088,625,18765507,-10.705702781677246
3089,625,37221239,-10.707385063171387
3090,625,57303563,-10.716710090637207
3091,625,1071647,-10.718344688415527
3092,625,595863,-10.718640327453613
3093,625,575079,-10.719289779663086
3094,625,8669948,-10.725024223327637
3095,625,19154326,-10.73115062713623
3096,625,411533,-10.73583984375
3097,625,33596183,-10.741168022155762
3098,625,5186726,-10.747392654418945
3099,625,12640611,-10.750211715698242
3100,517,30625,-0.003265170380473137
3101,517,65540870,-5.767576217651367
3102,517,23081315,-5.770383358001709
3103,517,7269566,-5.923584461212158
3104,517,41294473,-8.288956642150879
3105,517,63418810,-8.584897994995117
3106,517,45318077,-8.628186225891113
3107,517,837494,-8.838545799255371
3108,517,13393215,-8.935773849487305
3109,517,24788378,-9.135762214660645
3110,517,57976453,-9.16746997833252
3111,517,53099867,-9.20107650756836
3112,517,54566016,-9.278541564941406
3113,517,12364636,-9.404890060424805
3114,517,17320396,-9.407310485839844
3115,517,32207988,-9.441229820251465
3116,517,58865,-9.488387107849121
3117,517,520990,-9.512120246887207
3118,517,22359916,-9.553470611572266
3119,517,44617999,-9.5833740234375
3120,517,18715808,-9.61369514465332
3121,517,12320219,-9.624612808227539
3122,517,56456007,-9.642053604125977
3123,517,43860956,-9.73858642578125
3124,517,23145761,-9.757725715637207
3125,517,44421969,-9.886054039001465
3126,517,18486103,-9.894953727722168
3127,517,49140301,-9.90766716003418
3128,517,3648919,-9.940401077270508
3129,517,158976,-9.962424278259277
3130,517,26334230,-9.968131065368652
3131,517,63433216,-9.991024017333984
3132,517,7161386,-10.012770652770996
3133,517,1814329,-10.031682968139648
3134,517,42151749,-10.035633087158203
3135,517,12913767,-10.039939880371094
3136,517,57767570,-10.051857948303223
3137,517,59705478,-10.061884880065918
3138,517,48422778,-10.068523406982422
3139,517,57704342,-10.086379051208496
3140,517,49364994,-10.086389541625977
3141,517,5766046,-10.113198280334473
3142,517,12283093,-10.125136375427246
3143,517,61645918,-10.145037651062012
3144,517,39442466,-10.149224281311035
3145,517,29758182,-10.15549373626709
3146,517,54216728,-10.160188674926758
3147,517,36196361,-10.196805000305176
3148,517,11063523,-10.20535659790039
3149,517,2613497,-10.213674545288086
3150,517,5733528,-10.231827735900879
3151,517,56611754,-10.263287544250488
3152,517,6790266,-10.277534484863281
3153,517,45229549,-10.282805442810059
3154,517,22637915,-10.287623405456543
3155,517,3168490,-10.288237571716309
3156,517,36615611,-10.294498443603516
3157,517,4848029,-10.29874324798584
3158,517,3136443,-10.304978370666504
3159,517,2889278,-10.31269359588623
3160,517,57301738,-10.351914405822754
3161,517,5257744,-10.398300170898438
3162,517,42630370,-10.405416488647461
3163,517,47216500,-10.438813209533691
3164,517,1958896,-10.4578857421875
3165,517,66384833,-10.470291137695312
3166,517,45414333,-10.470340728759766
3167,517,8367334,-10.492648124694824
3168,517,37773498,-10.507796287536621
3169,517,35313233,-10.5219087600708
3170,517,3749586,-10.530132293701172
3171,517,22607311,-10.535837173461914
3172,517,68009501,-10.56584358215332
3173,517,47298244,-10.575778007507324
3174,517,3159121,-10.57657241821289
3175,517,39518188,-10.586420059204102
3176,517,12188356,-10.596559524536133
3177,517,50284863,-10.614660263061523
3178,517,3548116,-10.628170013427734
3179,517,2662367,-10.636655807495117
3180,517,21296294,-10.645715713500977
3181,517,2502451,-10.646347045898438
3182,517,42840766,-10.649683952331543
3183,517,4767414,-10.65470027923584
3184,517,47933891,-10.657090187072754
3185,517,723288,-10.65820026397705
3186,517,4130836,-10.670551300048828
3187,517,44391543,-10.683610916137695
3188,517,11143183,-10.717116355895996
3189,517,36884961,-10.717198371887207
3190,517,43425325,-10.728655815124512
3191,517,37256481,-10.741435050964355
3192,517,708479,-10.744235038757324
3193,517,906737,-10.746066093444824
3194,517,60215801,-10.747359275817871
3195,517,62985084,-10.74955940246582
3196,517,17108906,-10.77017879486084
3197,517,32050831,-10.770243644714355
3198,517,66456591,-10.771835327148438
3199,517,41471913,-10.774604797363281
3200,652,284619,-8.01295280456543
3201,652,37010033,-8.649219512939453
